;03_DM100_3_1_1_1;03_DM100_3_2_1_1;03_DM100_3_3_1_1;03_DM100_3_4_1_1;03_DM100_3_5_1_1;03_DM100_3_6_1_1;03_DM100_3_7_1_1;03_DM100_3_8_1_1;03_DM100_3_9_1_1;03_DM100_3_10_1_1;03_DM100_3_11_1_1;03_DM100_3_12_1_1;03_DM100_3_13_1_1;03_DM100_3_14_1_1;03_DM100_3_15_1_1;03_DM100_3_16_1_1;03_DM100_3_17_1_1;03_DM100_3_18_1_1;03_DM100_3_19_1_1;03_DM100_3_20_1_1
7.5497472000e+00;9.9997372758e-01;9.9999126658e-01;9.9999596394e-01;1.0000156173e+00;9.9999816254e-01;1.0000035747e+00;9.9997892675e-01;1.0000008696e+00;1.0000131263e+00;1.0000045145e+00;9.9999576034e-01;9.9999073744e-01;9.9997771401e-01;9.9998667514e-01;1.0000069719e+00;9.9997685525e-01;1.0000003661e+00;9.9998931840e-01;1.0000020992e+00;9.9999220804e-01
8.3886080000e+00;9.9998451840e-01;9.9998638169e-01;9.9999098911e-01;1.0000096838e+00;9.9999031918e-01;1.0000016718e+00;1.0000065662e+00;9.9999443453e-01;9.9999576726e-01;9.9999486621e-01;9.9999687397e-01;1.0000123074e+00;9.9999523923e-01;1.0000188281e+00;1.0000120468e+00;9.9997172968e-01;9.9999991169e-01;1.0000010117e+00;1.0000116432e+00;9.9997948274e-01
9.2274688000e+00;9.9999519396e-01;9.9998313343e-01;1.0000227974e+00;1.0000072117e+00;9.9998306568e-01;1.0000057572e+00;9.9997634146e-01;1.0000065210e+00;1.0000016364e+00;9.9998235942e-01;9.9999622044e-01;9.9996249528e-01;9.9998791823e-01;9.9998386206e-01;1.0000071436e+00;9.9998161563e-01;9.9998512624e-01;1.0000130821e+00;1.0000115890e+00;9.9998499066e-01
1.0066329600e+01;1.0000228960e+00;1.0000259288e+00;9.9999616290e-01;1.0000167953e+00;9.9999676735e-01;1.0000133852e+00;9.9999690607e-01;1.0000129149e+00;9.9999521231e-01;1.0000063778e+00;1.0000111349e+00;1.0000119241e+00;9.9999333949e-01;9.9999824382e-01;1.0000013548e+00;9.9999115861e-01;9.9998970709e-01;1.0000129338e+00;1.0000125504e+00;9.9997009041e-01
1.0905190400e+01;9.9999562180e-01;1.0000221779e+00;9.9999003166e-01;9.9999591352e-01;9.9998996034e-01;1.0000012048e+00;9.9998171061e-01;9.9998387321e-01;9.9999298794e-01;1.0000028411e+00;9.9999255342e-01;9.9999611718e-01;1.0000019326e+00;9.9999728557e-01;9.9998438643e-01;1.0000016212e+00;9.9997500033e-01;9.9998406266e-01;9.9999826732e-01;9.9997857317e-01
1.1744051200e+01;9.9997847300e-01;9.9998942283e-01;1.0000048550e+00;9.9998512154e-01;9.9999289826e-01;9.9999079639e-01;9.9999386960e-01;1.0000038477e+00;1.0000000321e+00;1.0000091015e+00;9.9999921966e-01;1.0000107508e+00;1.0000054611e+00;9.9999051834e-01;9.9998741491e-01;1.0000001912e+00;9.9999620357e-01;9.9997358421e-01;9.9998869720e-01;9.9998980513e-01
1.2582912000e+01;9.9999432283e-01;1.0000046358e+00;9.9999049982e-01;9.9999522461e-01;1.0000004422e+00;9.9999131320e-01;1.0000098951e+00;9.9998443185e-01;1.0000061147e+00;9.9998060345e-01;1.0000093297e+00;9.9999038957e-01;1.0000121688e+00;1.0000083390e+00;9.9999264454e-01;9.9999329732e-01;9.9998741391e-01;9.9999949467e-01;9.9998303730e-01;9.9995977471e-01
1.3421772800e+01;9.9999589769e-01;1.0000046654e+00;9.9999446457e-01;9.9998051927e-01;1.0000216640e+00;9.9999942505e-01;1.0000125731e+00;1.0000055758e+00;1.0000093732e+00;9.9998941378e-01;9.9999245106e-01;9.9996426247e-01;1.0000063650e+00;9.9999431560e-01;1.0000002728e+00;9.9997881304e-01;9.9998466551e-01;1.0000228895e+00;9.9998017266e-01;9.9995762089e-01
1.5099494400e+01;1.0000115285e+00;9.9999556905e-01;9.9999142308e-01;9.9999706711e-01;9.9999090605e-01;9.9999162040e-01;1.0000027414e+00;9.9998364317e-01;9.9999612569e-01;1.0000162566e+00;9.9998559418e-01;9.9999386695e-01;9.9998891483e-01;9.9998511957e-01;1.0000070349e+00;9.9999790586e-01;1.0000073603e+00;1.0000029055e+00;9.9999225094e-01;9.9994479734e-01
1.6777216000e+01;9.9999644215e-01;9.9998095712e-01;9.9999505922e-01;1.0000057702e+00;1.0000064804e+00;1.0000043924e+00;1.0000088425e+00;9.9999949918e-01;1.0000046648e+00;9.9999618984e-01;1.0000056041e+00;1.0000139382e+00;9.9999668853e-01;9.9999222672e-01;9.9999580881e-01;1.0000157643e+00;1.0000164076e+00;9.9997995048e-01;1.0000122407e+00;9.9992314914e-01
1.8454937600e+01;9.9995239324e-01;9.9998789615e-01;9.9999190983e-01;1.0000070075e+00;1.0000196876e+00;9.9998816779e-01;1.0000127989e+00;1.0000057712e+00;9.9998785334e-01;1.0000127718e+00;1.0000118188e+00;1.0000003211e+00;9.9999616484e-01;1.0000115239e+00;1.0000009546e+00;1.0000097249e+00;9.9998577901e-01;1.0000083977e+00;1.0000078264e+00;9.9992618795e-01
2.0132659200e+01;9.9999840225e-01;1.0000134057e+00;9.9999807560e-01;9.9998237918e-01;9.9999275359e-01;1.0000140551e+00;9.9999899801e-01;9.9998628845e-01;1.0000141833e+00;9.9999083935e-01;9.9997538424e-01;9.9999913458e-01;9.9999604289e-01;1.0000183226e+00;1.0000029008e+00;9.9999536634e-01;9.9997820882e-01;9.9999503880e-01;1.0000073118e+00;9.9995372098e-01
2.1810380800e+01;9.9993519565e-01;1.0000115372e+00;1.0000098721e+00;9.9999255217e-01;1.0000093714e+00;9.9999125756e-01;9.9999571762e-01;9.9997192150e-01;9.9999058661e-01;1.0000071713e+00;9.9996355436e-01;9.9998608422e-01;9.9999375001e-01;9.9997718472e-01;9.9999174343e-01;1.0000107350e+00;9.9999687405e-01;1.0000060869e+00;9.9997480966e-01;9.9998890855e-01
2.3488102400e+01;9.9989125836e-01;1.0000100880e+00;9.9999980722e-01;9.9997057912e-01;9.9997632682e-01;1.0000048403e+00;9.9998885507e-01;1.0000139186e+00;9.9998655103e-01;9.9998092418e-01;9.9998733549e-01;9.9999577807e-01;1.0000051870e+00;9.9998720928e-01;1.0000027516e+00;9.9999003164e-01;1.0000292126e+00;1.0000154686e+00;9.9999265363e-01;1.0000167102e+00
2.5165824000e+01;9.9995957316e-01;9.9999972881e-01;9.9999615339e-01;9.9998921259e-01;1.0000041944e+00;9.9998013117e-01;1.0000035551e+00;9.9999482248e-01;9.9999952980e-01;9.9999734157e-01;1.0000084145e+00;9.9999924911e-01;1.0000179433e+00;1.0000286463e+00;9.9999506832e-01;9.9999925368e-01;1.0000451394e+00;9.9998361421e-01;9.9997508826e-01;1.0000600567e+00
2.6843545600e+01;1.0000573899e+00;9.9998505735e-01;1.0000151282e+00;1.0000052354e+00;9.9995945613e-01;1.0000124984e+00;9.9999539953e-01;1.0000008629e+00;1.0000188831e+00;9.9999812529e-01;1.0000144825e+00;1.0000205263e+00;9.9999593760e-01;1.0000057284e+00;9.9999137723e-01;1.0000016352e+00;9.9997512282e-01;1.0000049858e+00;9.9997692797e-01;1.0000843324e+00
