;05_DP_3_1_1_1;05_DP_3_2_1_1;05_DP_3_3_1_1;05_DP_3_4_1_1;05_DP_3_5_1_1;05_DP_3_6_1_1;05_DP_3_7_1_1;05_DP_3_8_1_1;05_DP_3_9_1_1;05_DP_3_10_1_1;05_DP_3_11_1_1;05_DP_3_12_1_1;05_DP_3_13_1_1;05_DP_3_14_1_1;05_DP_3_15_1_1;05_DP_3_16_1_1;05_DP_3_17_1_1;05_DP_3_18_1_1;05_DP_3_19_1_1;05_DP_3_20_1_1
1.1744051200e+01;9.9995822243e-01;1.0000086817e+00;9.9998929469e-01;1.0000186313e+00;9.9997971914e-01;9.9997171318e-01;1.0000031858e+00;1.0000023675e+00;9.9999111747e-01;9.9998004038e-01;9.9998214480e-01;9.9999386395e-01;9.9998203053e-01;9.9994450901e-01;9.9995546029e-01;9.9997548001e-01;1.0000197107e+00;9.9999434431e-01;9.9999895869e-01;9.9996718769e-01
1.2582912000e+01;9.9995255016e-01;1.0000115207e+00;1.0000126485e+00;1.0000137142e+00;9.9996581238e-01;9.9996185717e-01;9.9998613597e-01;1.0000170359e+00;1.0000175270e+00;9.9998327556e-01;1.0000121991e+00;9.9999269424e-01;9.9999554036e-01;9.9995734141e-01;1.0000193207e+00;1.0000006246e+00;1.0000645297e+00;9.9998224753e-01;9.9998626894e-01;1.0000123533e+00
1.3421772800e+01;9.9993572778e-01;1.0000151791e+00;9.9997944072e-01;9.9997909613e-01;9.9996612568e-01;1.0000733407e+00;9.9996247801e-01;1.0000564392e+00;9.9997376877e-01;1.0000134411e+00;9.9999405550e-01;9.9999184962e-01;9.9998632702e-01;1.0000302994e+00;1.0000006015e+00;1.0000077904e+00;9.9995828666e-01;1.0000411033e+00;9.9998564795e-01;9.9997761923e-01
1.5099494400e+01;1.0000405812e+00;1.0000069561e+00;9.9999818220e-01;9.9998434806e-01;9.9996903218e-01;1.0000439573e+00;1.0000093473e+00;1.0000052756e+00;9.9999788602e-01;9.9998817119e-01;1.0000052505e+00;1.0000187182e+00;1.0000097487e+00;1.0000269140e+00;9.9997234625e-01;9.9999832806e-01;9.9999671634e-01;9.9999954523e-01;1.0000326647e+00;9.9998923315e-01
1.6777216000e+01;9.9990284716e-01;1.0000074431e+00;9.9999805206e-01;1.0000042647e+00;9.9995078147e-01;9.9993772928e-01;1.0000136671e+00;9.9998631156e-01;9.9998472214e-01;1.0000253319e+00;9.9997985221e-01;9.9997122911e-01;9.9999883179e-01;1.0000241852e+00;1.0000178244e+00;9.9998866733e-01;1.0000524608e+00;1.0000162693e+00;9.9997739152e-01;9.9999802196e-01
1.8454937600e+01;9.9985481073e-01;1.0000128345e+00;9.9998170342e-01;9.9995430644e-01;9.9996196807e-01;1.0000173574e+00;9.9998053827e-01;9.9995750461e-01;9.9997796423e-01;1.0000131528e+00;1.0000451942e+00;1.0000074358e+00;9.9996582407e-01;9.9997466248e-01;9.9998791918e-01;9.9998651300e-01;9.9998267806e-01;9.9997270664e-01;9.9997815592e-01;9.9999137921e-01
2.0132659200e+01;9.9988448451e-01;9.9997145785e-01;9.9999519599e-01;9.9999939135e-01;9.9994913456e-01;9.9986486105e-01;1.0000179043e+00;1.0000083055e+00;9.9999713064e-01;1.0000165740e+00;9.9998075089e-01;9.9989793389e-01;9.9993862060e-01;9.9998949052e-01;1.0000072210e+00;1.0000037844e+00;1.0000065785e+00;9.9999548669e-01;9.9989840829e-01;9.9998214506e-01
2.1810380800e+01;9.9984516979e-01;9.9999023379e-01;9.9999022515e-01;1.0000285671e+00;9.9994431118e-01;9.9986262618e-01;1.0000329732e+00;1.0000469623e+00;9.9996562686e-01;9.9999858072e-01;9.9993425884e-01;9.9991575127e-01;1.0000010706e+00;9.9998408135e-01;1.0000263536e+00;1.0000141563e+00;9.9990434248e-01;1.0000245142e+00;9.9993985588e-01;1.0000110411e+00
2.3488102400e+01;9.9970447899e-01;1.0000131259e+00;9.9998317541e-01;1.0000291578e+00;9.9995709266e-01;1.0000948882e+00;9.9998227813e-01;1.0000242568e+00;9.9992584203e-01;9.9998780047e-01;9.9996479594e-01;9.9988640536e-01;1.0000115870e+00;1.0000941267e+00;9.9993210934e-01;1.0000064635e+00;9.9998948221e-01;9.9999373207e-01;1.0000103426e+00;9.9998802947e-01
2.5165824000e+01;9.9984345817e-01;9.9995080729e-01;9.9997583183e-01;1.0000305003e+00;9.9996248915e-01;1.0000129455e+00;9.9995605319e-01;9.9998017430e-01;9.9991426707e-01;9.9998754785e-01;9.9993855280e-01;9.9991992000e-01;1.0000038304e+00;9.9993274448e-01;1.0000062599e+00;1.0000067795e+00;1.0000074688e+00;9.9998226712e-01;9.9995453525e-01;1.0000038861e+00
2.6843545600e+01;9.9970854052e-01;1.0000092099e+00;1.0000101392e+00;9.9993737510e-01;9.9997957569e-01;1.0000431623e+00;1.0000222505e+00;9.9996403528e-01;9.9988377779e-01;9.9999403431e-01;1.0001241073e+00;1.0000210934e+00;9.9995291284e-01;9.9993891551e-01;1.0000792419e+00;1.0000084568e+00;9.9991250536e-01;1.0000014822e+00;9.9979220878e-01;1.0000204696e+00
